head,tail,relation,weight
"(1254218672983301888, 't')",2020-04-26,tweeted_on,
"(1254228166236712960, 't')",2020-04-26,tweeted_on,
"(1254230076503154688, 't')",2020-04-26,tweeted_on,
"(1254254989217652736, 't')",2020-04-26,tweeted_on,
"(1254259269630750720, 't')",2020-04-26,tweeted_on,
"(1254285001505435648, 't')",2020-04-26,tweeted_on,
"(1254415384045707264, 't')",2020-04-26,tweeted_on,
"(1254471143156625408, 't')",2020-04-26,tweeted_on,
"(1254480138672025600, 't')",2020-04-26,tweeted_on,
"(1254537701392449536, 't')",2020-04-26,tweeted_on,
"(1254540073422340096, 't')",2020-04-26,tweeted_on,
"(1254549176311930880, 't')",2020-04-26,tweeted_on,
"(1254575019515981824, 't')",2020-04-27,tweeted_on,
"(1254608637433049088, 't')",2020-04-27,tweeted_on,
"(1254640641650221056, 't')",2020-04-27,tweeted_on,
"(1254669338499403776, 't')",2020-04-27,tweeted_on,
"(1254669717182140416, 't')",2020-04-27,tweeted_on,
"(1254719759234420736, 't')",2020-04-27,tweeted_on,
"(1254737065243144192, 't')",2020-04-27,tweeted_on,
"(1254896425772527616, 't')",2020-04-27,tweeted_on,
"(1254900515495751680, 't')",2020-04-27,tweeted_on,
"(1254995087282470912, 't')",2020-04-28,tweeted_on,
"(1255020263562862592, 't')",2020-04-28,tweeted_on,
"(1255032448045289472, 't')",2020-04-28,tweeted_on,
"(1255148020196229120, 't')",2020-04-28,tweeted_on,
"(1255196068838432768, 't')",2020-04-28,tweeted_on,
"(1255203812412776448, 't')",2020-04-28,tweeted_on,
"(1255278566033547264, 't')",2020-04-28,tweeted_on,
"(1255367869224845312, 't')",2020-04-29,tweeted_on,
"(1255557209699708928, 't')",2020-04-29,tweeted_on,
"(1255599107097288704, 't')",2020-04-29,tweeted_on,
"(1255625682165493760, 't')",2020-04-29,tweeted_on,
"(1255691992136208384, 't')",2020-04-30,tweeted_on,
"(1255699001715732480, 't')",2020-04-30,tweeted_on,
"(1255722939695026176, 't')",2020-04-30,tweeted_on,
"(1255854751041810432, 't')",2020-04-30,tweeted_on,
"(1255932616991076352, 't')",2020-04-30,tweeted_on,
"(1255947631567618048, 't')",2020-04-30,tweeted_on,
"(1255948924700917760, 't')",2020-04-30,tweeted_on,
"(1255999910413061888, 't')",2020-04-30,tweeted_on,
"(1256072488099778560, 't')",2020-05-01,tweeted_on,
"(1256093231139262464, 't')",2020-05-01,tweeted_on,
"(1256207949942280192, 't')",2020-05-01,tweeted_on,
"(1256234525270716416, 't')",2020-05-01,tweeted_on,
"(1256327296408928512, 't')",2020-05-01,tweeted_on,
"(1256375067606429696, 't')",2020-05-02,tweeted_on,
"(1256429000110403584, 't')",2020-05-02,tweeted_on,
"(1256437384230473728, 't')",2020-05-02,tweeted_on,
"(1256558017845190912, 't')",2020-05-02,tweeted_on,
"(1256694497674555392, 't')",2020-05-02,tweeted_on,
"(1256707363320426496, 't')",2020-05-02,tweeted_on,
"(1256730785505107968, 't')",2020-05-02,tweeted_on,
"(1256735021181751296, 't')",2020-05-02,tweeted_on,
"(1256738986548060160, 't')",2020-05-03,tweeted_on,
"(1256795402977738752, 't')",2020-05-03,tweeted_on,
"(1256812306542952448, 't')",2020-05-03,tweeted_on,
"(1256819950821335040, 't')",2020-05-03,tweeted_on,
"(1256976755094515712, 't')",2020-05-03,tweeted_on,
"(1256978542920753152, 't')",2020-05-03,tweeted_on,
"(1257010781868060672, 't')",2020-05-03,tweeted_on,
"(1257015157512826880, 't')",2020-05-03,tweeted_on,
"(1257076853417758720, 't')",2020-05-03,tweeted_on,
"(1257093267549642752, 't')",2020-05-03,tweeted_on,
"(1257097447756759040, 't')",2020-05-03,tweeted_on,
"(1257103832217055232, 't')",2020-05-04,tweeted_on,
"(1257108463085252608, 't')",2020-05-04,tweeted_on,
"(1257109135381762048, 't')",2020-05-04,tweeted_on,
"(1257352871525453824, 't')",2020-05-04,tweeted_on,
"(1257377648310960128, 't')",2020-05-04,tweeted_on,
"(1257408655407877888, 't')",2020-05-04,tweeted_on,
"(1257434818067017728, 't')",2020-05-04,tweeted_on,
"(1257457772205092864, 't')",2020-05-04,tweeted_on,
"(1257463483555287040, 't')",2020-05-05,tweeted_on,
"(1257665681778065408, 't')",2020-05-05,tweeted_on,
"(1257665716523683840, 't')",2020-05-05,tweeted_on,
"(1257723418541084672, 't')",2020-05-05,tweeted_on,
"(1257783159611027712, 't')",2020-05-05,tweeted_on,
"(1257791354660241408, 't')",2020-05-05,tweeted_on,
"(1257825377071726592, 't')",2020-05-06,tweeted_on,
"(1257844308155064320, 't')",2020-05-06,tweeted_on,
"(1257860232996257792, 't')",2020-05-06,tweeted_on,
"(1257900519135129600, 't')",2020-05-06,tweeted_on,
"(1257901313527963648, 't')",2020-05-06,tweeted_on,
"(1258033283142545408, 't')",2020-05-06,tweeted_on,
"(1258042168813346816, 't')",2020-05-06,tweeted_on,
"(1258059479477821440, 't')",2020-05-06,tweeted_on,
"(1258087207987896320, 't')",2020-05-06,tweeted_on,
"(1258126676120055808, 't')",2020-05-06,tweeted_on,
"(1258180042988744704, 't')",2020-05-06,tweeted_on,
"(1258215940312854528, 't')",2020-05-07,tweeted_on,
"(1258217140873621504, 't')",2020-05-07,tweeted_on,
"(1258240733334474752, 't')",2020-05-07,tweeted_on,
"(1258417007503925248, 't')",2020-05-07,tweeted_on,
"(1258450632005976064, 't')",2020-05-07,tweeted_on,
"(1258451827479080960, 't')",2020-05-07,tweeted_on,
"(1258483671754919936, 't')",2020-05-07,tweeted_on,
"(1258567326212845568, 't')",2020-05-08,tweeted_on,
"(1258614520429322240, 't')",2020-05-08,tweeted_on,
"(1258828566604574720, 't')",2020-05-08,tweeted_on,
"(1258984760669425664, 't')",2020-05-09,tweeted_on,
"(1259007166276485120, 't')",2020-05-09,tweeted_on,
"(1259021108977647616, 't')",2020-05-09,tweeted_on,
"(1259023668761378816, 't')",2020-05-09,tweeted_on,
"(1259023851314311168, 't')",2020-05-09,tweeted_on,
"(1259123218633207808, 't')",2020-05-09,tweeted_on,
"(1259200311589125888, 't')",2020-05-09,tweeted_on,
"(1259226620402921472, 't')",2020-05-09,tweeted_on,
"(1259243934833709056, 't')",2020-05-09,tweeted_on,
"(1259290121095930112, 't')",2020-05-10,tweeted_on,
"(1259295080575152128, 't')",2020-05-10,tweeted_on,
"(1259300400571637760, 't')",2020-05-10,tweeted_on,
"(1259301835673755648, 't')",2020-05-10,tweeted_on,
"(1259303371606904832, 't')",2020-05-10,tweeted_on,
"(1259338632969637888, 't')",2020-05-10,tweeted_on,
"(1259542210401337088, 't')",2020-05-10,tweeted_on,
"(1259568412075810816, 't')",2020-05-10,tweeted_on,
"(1259605796133847040, 't')",2020-05-10,tweeted_on,
"(1259627568304730112, 't')",2020-05-10,tweeted_on,
"(1259680517558947840, 't')",2020-05-11,tweeted_on,
"(1259844823697240064, 't')",2020-05-11,tweeted_on,
"(1259925120123957248, 't')",2020-05-11,tweeted_on,
"(1260029021267521536, 't')",2020-05-12,tweeted_on,
"(1260061843281739776, 't')",2020-05-12,tweeted_on,
"(1260082194099232768, 't')",2020-05-12,tweeted_on,
"(1260090047652454400, 't')",2020-05-12,tweeted_on,
"(1260110309882117888, 't')",2020-05-12,tweeted_on,
"(1260110442753490944, 't')",2020-05-12,tweeted_on,
"(1260250528652509184, 't')",2020-05-12,tweeted_on,
"(1260260691304300288, 't')",2020-05-12,tweeted_on,
"(1260279678318702592, 't')",2020-05-12,tweeted_on,
"(1260289783546298368, 't')",2020-05-12,tweeted_on,
"(1260304192888926208, 't')",2020-05-12,tweeted_on,
"(1260311459168350208, 't')",2020-05-12,tweeted_on,
"(1260324474408197888, 't')",2020-05-12,tweeted_on,
"(1260363065326833664, 't')",2020-05-13,tweeted_on,
"(1260432203772825600, 't')",2020-05-13,tweeted_on,
"(1260472702424485888, 't')",2020-05-13,tweeted_on,
"(1260590171004661760, 't')",2020-05-13,tweeted_on,
"(1260592868713877504, 't')",2020-05-13,tweeted_on,
"(1260621056408055808, 't')",2020-05-13,tweeted_on,
"(1260683787513368576, 't')",2020-05-13,tweeted_on,
"(1260742199228026880, 't')",2020-05-14,tweeted_on,
"(1260760159153881088, 't')",2020-05-14,tweeted_on,
"(1260767143424978944, 't')",2020-05-14,tweeted_on,
"(1260806854759731200, 't')",2020-05-14,tweeted_on,
"(1260815999260979200, 't')",2020-05-14,tweeted_on,
"(1260895467946176512, 't')",2020-05-14,tweeted_on,
"(1261019556694290432, 't')",2020-05-14,tweeted_on,
"(1261053153580990464, 't')",2020-05-14,tweeted_on,
"(1261057074374430720, 't')",2020-05-14,tweeted_on,
"(1261105902741905408, 't')",2020-05-15,tweeted_on,
"(1261124396820774912, 't')",2020-05-15,tweeted_on,
"(1261162030788050944, 't')",2020-05-15,tweeted_on,
"(1261183875700539392, 't')",2020-05-15,tweeted_on,
"(1261303959894937600, 't')",2020-05-15,tweeted_on,
"(1261327918120067072, 't')",2020-05-15,tweeted_on,
"(1261356120448196608, 't')",2020-05-15,tweeted_on,
"(1261362820098097152, 't')",2020-05-15,tweeted_on,
"(1261459713041944576, 't')",2020-05-16,tweeted_on,
"(1261495620285521920, 't')",2020-05-16,tweeted_on,
"(1261526241066119168, 't')",2020-05-16,tweeted_on,
"(1261600675579875328, 't')",2020-05-16,tweeted_on,
"(1261601603229896704, 't')",2020-05-16,tweeted_on,
"(1261601812068462592, 't')",2020-05-16,tweeted_on,
"(1261612471778832384, 't')",2020-05-16,tweeted_on,
"(1261613063590916096, 't')",2020-05-16,tweeted_on,
"(1261637939815002112, 't')",2020-05-16,tweeted_on,
"(1261638061198172160, 't')",2020-05-16,tweeted_on,
"(1261697347194515712, 't')",2020-05-16,tweeted_on,
"(1261720875142836224, 't')",2020-05-16,tweeted_on,
"(1261797471748935680, 't')",2020-05-16,tweeted_on,
"(1261806496892899328, 't')",2020-05-16,tweeted_on,
"(1261906970186878976, 't')",2020-05-17,tweeted_on,
"(1261912953193787392, 't')",2020-05-17,tweeted_on,
"(1262034163760128000, 't')",2020-05-17,tweeted_on,
"(1262043331275587584, 't')",2020-05-17,tweeted_on,
"(1262107324358909952, 't')",2020-05-17,tweeted_on,
"(1262150728232996864, 't')",2020-05-17,tweeted_on,
"(1262178863901106176, 't')",2020-05-18,tweeted_on,
"(1262213772090814464, 't')",2020-05-18,tweeted_on,
"(1262215620868763648, 't')",2020-05-18,tweeted_on,
"(1262234680507564032, 't')",2020-05-18,tweeted_on,
"(1262239514983936000, 't')",2020-05-18,tweeted_on,
"(1262240483771772928, 't')",2020-05-18,tweeted_on,
"(1262419838170828800, 't')",2020-05-18,tweeted_on,
"(1262425461142851584, 't')",2020-05-18,tweeted_on,
"(1262426140712374272, 't')",2020-05-18,tweeted_on,
"(1262432104517795840, 't')",2020-05-18,tweeted_on,
"(1262471103009533952, 't')",2020-05-18,tweeted_on,
"(1262534887782772736, 't')",2020-05-19,tweeted_on,
"(1262564334602878976, 't')",2020-05-19,tweeted_on,
"(1262582166493425664, 't')",2020-05-19,tweeted_on,
"(1262604808998932480, 't')",2020-05-19,tweeted_on,
"(1262757923979063296, 't')",2020-05-19,tweeted_on,
"(1262767495141683200, 't')",2020-05-19,tweeted_on,
"(1262785842805747712, 't')",2020-05-19,tweeted_on,
"(1262825200795611136, 't')",2020-05-19,tweeted_on,
"(1262825372178997248, 't')",2020-05-19,tweeted_on,
"(1262846489543335936, 't')",2020-05-19,tweeted_on,
"(1263104513788932096, 't')",2020-05-20,tweeted_on,
"(1263143964464386048, 't')",2020-05-20,tweeted_on,
"(1263152377915269120, 't')",2020-05-20,tweeted_on,
"(1263159703523127296, 't')",2020-05-20,tweeted_on,
"(1263221007558426624, 't')",2020-05-20,tweeted_on,
"(1263241965388218368, 't')",2020-05-20,tweeted_on,
"(1263326212304191488, 't')",2020-05-21,tweeted_on,
"(1263334455382441984, 't')",2020-05-21,tweeted_on,
"(1263493004762861568, 't')",2020-05-21,tweeted_on,
"(1263558905147174912, 't')",2020-05-21,tweeted_on,
"(1263630675149611008, 't')",2020-05-22,tweeted_on,
"(1263666135016157184, 't')",2020-05-22,tweeted_on,
"(1263691023194025984, 't')",2020-05-22,tweeted_on,
"(1263693276713857024, 't')",2020-05-22,tweeted_on,
"(1263697079920033792, 't')",2020-05-22,tweeted_on,
"(1263707288117772288, 't')",2020-05-22,tweeted_on,
"(1263708438799904768, 't')",2020-05-22,tweeted_on,
"(1263750469219790848, 't')",2020-05-22,tweeted_on,
"(1263874924805893888, 't')",2020-05-22,tweeted_on,
"(1263898660967837696, 't')",2020-05-22,tweeted_on,
"(1263913146047016960, 't')",2020-05-22,tweeted_on,
"(1263916508817678336, 't')",2020-05-22,tweeted_on,
"(1263940336377683968, 't')",2020-05-22,tweeted_on,
"(1263973649939218432, 't')",2020-05-22,tweeted_on,
"(1264021835407953920, 't')",2020-05-23,tweeted_on,
"(1264065811192242176, 't')",2020-05-23,tweeted_on,
"(1264100442679566336, 't')",2020-05-23,tweeted_on,
"(1264223553685123072, 't')",2020-05-23,tweeted_on,
"(1264247559951749120, 't')",2020-05-23,tweeted_on,
"(1264250054077865984, 't')",2020-05-23,tweeted_on,
"(1264274875813781504, 't')",2020-05-23,tweeted_on,
"(1264275637478424576, 't')",2020-05-23,tweeted_on,
"(1264338136458387712, 't')",2020-05-23,tweeted_on,
"(1264349272851410944, 't')",2020-05-24,tweeted_on,
"(1264367909276508160, 't')",2020-05-24,tweeted_on,
"(1264395545050673152, 't')",2020-05-24,tweeted_on,
"(1264396060710940672, 't')",2020-05-24,tweeted_on,
"(1264431516324556800, 't')",2020-05-24,tweeted_on,
"(1264463002377400320, 't')",2020-05-24,tweeted_on,
"(1264575298365870080, 't')",2020-05-24,tweeted_on,
"(1264585174743834624, 't')",2020-05-24,tweeted_on,
"(1264633351580745728, 't')",2020-05-24,tweeted_on,
"(1264643719531098112, 't')",2020-05-24,tweeted_on,
"(1264670815137611776, 't')",2020-05-24,tweeted_on,
"(1264699068489466112, 't')",2020-05-24,tweeted_on,
"(1264706354268172288, 't')",2020-05-24,tweeted_on,
"(1264818152673693696, 't')",2020-05-25,tweeted_on,
"(1264899697476399104, 't')",2020-05-25,tweeted_on,
"(1264938485506400512, 't')",2020-05-25,tweeted_on,
"(1265025987101618176, 't')",2020-05-25,tweeted_on,
"(1265035812606885888, 't')",2020-05-25,tweeted_on,
"(1265042723658018816, 't')",2020-05-25,tweeted_on,
"(1265047527939694592, 't')",2020-05-25,tweeted_on,
"(1265060620086337536, 't')",2020-05-25,tweeted_on,
"(1265083555278807040, 't')",2020-05-26,tweeted_on,
"(1265114134812618752, 't')",2020-05-26,tweeted_on,
"(1265136451622039552, 't')",2020-05-26,tweeted_on,
"(1265338842204143616, 't')",2020-05-26,tweeted_on,
"(1265369833224323072, 't')",2020-05-26,tweeted_on,
"(1265459346638426112, 't')",2020-05-27,tweeted_on,
"(1265468970645123072, 't')",2020-05-27,tweeted_on,
"(1265472402173001728, 't')",2020-05-27,tweeted_on,
"(1265473185039826944, 't')",2020-05-27,tweeted_on,
"(1265564324921294848, 't')",2020-05-27,tweeted_on,
"(1265704294910582784, 't')",2020-05-27,tweeted_on,
"(1265705509752954880, 't')",2020-05-27,tweeted_on,
"(1265734403239469056, 't')",2020-05-27,tweeted_on,
"(1265779934607237120, 't')",2020-05-27,tweeted_on,
"(1265806938555604992, 't')",2020-05-28,tweeted_on,
"(1265836073541758976, 't')",2020-05-28,tweeted_on,
"(1265843733859233792, 't')",2020-05-28,tweeted_on,
"(1265871740086808576, 't')",2020-05-28,tweeted_on,
"(1265985497945399296, 't')",2020-05-28,tweeted_on,
"(1266018085959397376, 't')",2020-05-28,tweeted_on,
"(1266035957905502208, 't')",2020-05-28,tweeted_on,
"(1266042857132978176, 't')",2020-05-28,tweeted_on,
"(1266057040553598976, 't')",2020-05-28,tweeted_on,
"(1266086218304942080, 't')",2020-05-28,tweeted_on,
"(1266098952249716736, 't')",2020-05-28,tweeted_on,
"(1266101714811158528, 't')",2020-05-28,tweeted_on,
"(1266106164799959040, 't')",2020-05-28,tweeted_on,
"(1266143137803583488, 't')",2020-05-28,tweeted_on,
"(1266181954191282176, 't')",2020-05-29,tweeted_on,
"(1266194582288531712, 't')",2020-05-29,tweeted_on,
"(1266241791134593024, 't')",2020-05-29,tweeted_on,
"(1266250490200723712, 't')",2020-05-29,tweeted_on,
"(1266255339688615936, 't')",2020-05-29,tweeted_on,
"(1266264512463646720, 't')",2020-05-29,tweeted_on,
"(1266293460262215680, 't')",2020-05-29,tweeted_on,
"(1266320508921892864, 't')",2020-05-29,tweeted_on,
"(1266366605967028224, 't')",2020-05-29,tweeted_on,
"(1266405259879936000, 't')",2020-05-29,tweeted_on,
"(1266407575207071488, 't')",2020-05-29,tweeted_on,
"(1266408554233135104, 't')",2020-05-29,tweeted_on,
"(1266412160172711936, 't')",2020-05-29,tweeted_on,
"(1266439356689965056, 't')",2020-05-29,tweeted_on,
"(1266455919409287168, 't')",2020-05-29,tweeted_on,
"(1266464409011945472, 't')",2020-05-29,tweeted_on,
"(1266464955148013568, 't')",2020-05-29,tweeted_on,
"(1266466357505191936, 't')",2020-05-29,tweeted_on,
"(1266502909753098240, 't')",2020-05-29,tweeted_on,
"(1266511904345698304, 't')",2020-05-29,tweeted_on,
"(1266521932238737408, 't')",2020-05-30,tweeted_on,
"(1266529724014051328, 't')",2020-05-30,tweeted_on,
"(1266540148184870912, 't')",2020-05-30,tweeted_on,
"(1266561218686283776, 't')",2020-05-30,tweeted_on,
"(1266570019669897216, 't')",2020-05-30,tweeted_on,
"(1266570283030245376, 't')",2020-05-30,tweeted_on,
"(1266601394682753024, 't')",2020-05-30,tweeted_on,
"(1266606520336133888, 't')",2020-05-30,tweeted_on,
"(1266622024899653632, 't')",2020-05-30,tweeted_on,
"(1266734180223684608, 't')",2020-05-30,tweeted_on,
"(1266773343564230912, 't')",2020-05-30,tweeted_on,
"(1266818144611385088, 't')",2020-05-30,tweeted_on,
"(1266822095784181760, 't')",2020-05-30,tweeted_on,
"(1266833128460390400, 't')",2020-05-30,tweeted_on,
"(1266868423750873088, 't')",2020-05-30,tweeted_on,
"(1266883329866870784, 't')",2020-05-31,tweeted_on,
"(1266906156984721408, 't')",2020-05-31,tweeted_on,
"(1266909442970247168, 't')",2020-05-31,tweeted_on,
"(1266912484079722496, 't')",2020-05-31,tweeted_on,
"(1266925624947400704, 't')",2020-05-31,tweeted_on,
"(1266938131049091072, 't')",2020-05-31,tweeted_on,
"(1266939210977566720, 't')",2020-05-31,tweeted_on,
"(1266941374441484288, 't')",2020-05-31,tweeted_on,
"(1266941761537994752, 't')",2020-05-31,tweeted_on,
"(1266941983127252992, 't')",2020-05-31,tweeted_on,
"(1266971930055159808, 't')",2020-05-31,tweeted_on,
"(1267001799757557760, 't')",2020-05-31,tweeted_on,
"(1267002874220834816, 't')",2020-05-31,tweeted_on,
"(1267010407400501248, 't')",2020-05-31,tweeted_on,
"(1267055549381636096, 't')",2020-05-31,tweeted_on,
"(1267098453437329408, 't')",2020-05-31,tweeted_on,
"(1267101639036395520, 't')",2020-05-31,tweeted_on,
"(1267112745859571712, 't')",2020-05-31,tweeted_on,
"(1267118258399801088, 't')",2020-05-31,tweeted_on,
"(1267119004415451136, 't')",2020-05-31,tweeted_on,
"(1267129794715508736, 't')",2020-05-31,tweeted_on,
"(1267129995131928576, 't')",2020-05-31,tweeted_on,
"(1267130564349321216, 't')",2020-05-31,tweeted_on,
"(1267130684327387136, 't')",2020-05-31,tweeted_on,
"(1267152525586657280, 't')",2020-05-31,tweeted_on,
"(1267153305236500480, 't')",2020-05-31,tweeted_on,
"(1267164217523617792, 't')",2020-05-31,tweeted_on,
"(1267164219696242688, 't')",2020-05-31,tweeted_on,
"(1267165543003381760, 't')",2020-05-31,tweeted_on,
"(1267167125518512128, 't')",2020-05-31,tweeted_on,
"(1267168159678771200, 't')",2020-05-31,tweeted_on,
"(1267175399852658688, 't')",2020-05-31,tweeted_on,
"(1267176013559103488, 't')",2020-05-31,tweeted_on,
"(1267184961418694912, 't')",2020-05-31,tweeted_on,
"(1267204012144603136, 't')",2020-05-31,tweeted_on,
"(1267221563423645696, 't')",2020-05-31,tweeted_on,
"(1267225535215632384, 't')",2020-05-31,tweeted_on,
"(1267225794478137088, 't')",2020-05-31,tweeted_on,
"(1267230082906550272, 't')",2020-05-31,tweeted_on,
"(1267236587269533696, 't')",2020-05-31,tweeted_on,
"(1267253834042109952, 't')",2020-06-01,tweeted_on,
"(1267256076463796224, 't')",2020-06-01,tweeted_on,
"(1267257809646673920, 't')",2020-06-01,tweeted_on,
"(1267271471480463360, 't')",2020-06-01,tweeted_on,
"(1267280589591154688, 't')",2020-06-01,tweeted_on,
"(1267300038813691904, 't')",2020-06-01,tweeted_on,
"(1267312389684256768, 't')",2020-06-01,tweeted_on,
"(1267328601306718208, 't')",2020-06-01,tweeted_on,
"(1267330624861306880, 't')",2020-06-01,tweeted_on,
"(1267343247875112960, 't')",2020-06-01,tweeted_on,
"(1267350989847199488, 't')",2020-06-01,tweeted_on,
"(1267354452459208704, 't')",2020-06-01,tweeted_on,
"(1267413045912801280, 't')",2020-06-01,tweeted_on,
"(1267428770719264768, 't')",2020-06-01,tweeted_on,
"(1267472704690479104, 't')",2020-06-01,tweeted_on,
